Feature.ID	Taxon	Confidence
9ad1a1cd76a22f9c372cece29c7a543b	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.963602282535684
24dac0b797143cc9f21cb2e8036d4732	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98184291872255
35e40054bfeb02128d9834857d40cc99	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.944085067073391
d04951adb78f997a632724b126493f31	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.976061397800457
3436ab262df5072a762055ebc907c264	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98760882778803
a443d1f56cb23da05c19b57e58db26b8	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986626042203403
3aa9247df26ebbf93f1a00fd353bfa33	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987248856281578
09111b771a8c227ef1d78d7c87f2a3a4	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.965365186203874
121015ac407f0c41dcce4897e5bdd88f	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987470826989848
5aa217fc1367705a180f0ab1fa23cce9	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987507980329591
86004d1b5074913ff9a8c9fe15577307	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.979028692144656
c72714f58ab981b49fda7b00fc47db81	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.945571763126218
776888d45fc1acc3b66ea056a4b26bf0	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.982950497147577
0020b0d106603a0b1922e7c2d3786392	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.966732776699138
96b14982deef815deb180ec154952c73	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98315046633339
47b08f1308c558a79d607fb4067ded24	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.983087454160768
666fcae9d422ff76713572c9eb4dfa8e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.983221332197743
6a614ab7d9f0f08141b030fc5629b42c	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986556213827233
21dd4b1ff82214d44f1341e2dba9b725	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984145127410932
315245925f095d9bd099cf14159eebad	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.968431955623346
5b0063af3e66ec6e61cfecb346324cc7	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98499886757075
7352017e661111c41f6dc22465dcd9b6	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986460844510341
19c688922b2416d889f29df9d7af983d	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.974760737772865
7c7acc73c129f5957eecf5f6cd0524c5	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986198213669667
10c03c9d35a7ac45a20a09830113b9bb	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986198213642773
bc90ea4dee2d78a4edc693e6858b0350	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.988262649959338
ff6875cf52ff2e62a0b960481f705787	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.968250882917011
a4951f2c1bc3ba923ac97d7145f37b60	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.900227588318507
e4148f365e8435c83a83dac83ff0a69e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.982779646890103
653250d6f1d172d780714c1661be935b	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.979680832429792
ea28b91e3a454b00eb359907e3d49176	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984337716091237
43301f3d3af7c658a3cb17786f108f42	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.94610115496721
c7e5baa65edda755350e348b5b3af107	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.954597927754318
4bbe4c5a46eb57aedad8732919b028b2	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.964053115809397
f39db71e659962daa52d5472677444e0	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.950553175176168
11367eaf41d96ca4e9bbe956889f9c6f	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.935114423268294
aa3cabbd7e2e47d98527f32f4749185f	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.935645655626539
2317ab55a2b5d06902a139a364653329	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.951206285788331
d8de7c15c72528d61631ff97814df5dc	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952275527129216
6e1720a3210cdd752e9c39a07d1ea9f3	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.934526124782346
01e39a3b24612ee07433fc93ac4ecac0	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916623328056721
10009368803ebca08abede85e76396c2	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952402064955124
4c9accf078afd4390ed6f585ed238471	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.933526669233593
855a882e2b1241b833b3fafb79b42103	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916904391889715
d8035615c1760d68a46964f1d3722695	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.933824185557514
91393a9cf4a1bf86af8e5a51923a399e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.979927224648698
f4f23428c5100a59e40af601a511c583	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98651187826182
dfc22fd8ffa3b31c1841cd14ab9318b1	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.908286293707528
b705ebd5d526ce3945dd22108f6aa135	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.945104667921922
5fb50ac23da8f6b4279f782d060ae152	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.958471054847027
ae0f30d46b844ad05caaa33c40492bd4	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.956451300189034
554e422708a2002315526787c492b6d8	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.931051508435263
4a27a2445b7290c4ec13ec369152b568	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.932834986614479
d8c2b19c96b8934d53cfd948541a9038	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916240541050182
db89eeb30591d560ee753f394a2c9960	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.901364917914762
e05e5878cb82eaaeb171fb689bf78ac7	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916398800507089
fcce67e650a2e02a23a0d6f8f4830730	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.965273887027995
ca1ed8e183de99ed0e28352921d4a628	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.930170656006614
5de92e99aa581b612a87d2ce1445e1b6	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952581870155053
5c31c64619678446d931773e04fae676	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952342873639505
958a43f749b9155534d6d51482b18fb9	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.971534567984184
2f2f2d3c21ae4f28b8c0255f7dd62b49	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.920861760578984
11221cfd611c62ebe8b5f7134dd19781	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.931051508435263
0e3f360ec2d139f3ca078ac010dfcf2e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.953326601907883
8443c5fadacc59043913f96827618adf	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.902023485901651
8e4694e78c412907b8f9aebf049999ba	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916240541050182
d6671cd3eb12a55d49093280b3a73b7b	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986626042203403
334abd5f736df509ac028a749d04bf08	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.951206285788331
d8ab80fe21312fac27b565033abf4e9e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.932834986614479
72816400eee8ca2ed81a8c84dfacc494	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.981962438060268
333f8577f17f129b44101b1e94506f47	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.94610115496721
b7eeacc4b4c33ac49d8b8fa19b805e90	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.968250882917011
1b8fd5be6cc4f8c16a5ff5737e0b1b01	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.950553175176168
3469b3803cbeddac89fdd0d19af866eb	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.988262649959338
39d546ca0bc07c751585885c6cb064c4	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.930958506774463
6b563c338a0be8ca10d949bb317c5b28	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.92300495099542
a0f4796656c19e4a54e58d19aec0898a	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.92286286531725
0100ce5a1110eb984f85bb1ecab6b9e5	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.974760737772865
41e484c89ac22f6cfba9148808baeed9	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.920861760578984
c40204d16de1707d6f5589395b7856a8	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98651187826182
eb32446991869d6091aa725740044fc3	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984700280997966
e65dde9617418c4c0ede9a01460511fb	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984761108823807
08a703cb946931a2893dd41e6a0a1568	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987306842181998
8671c7d9040ac2d63cf3af202dd09b72	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986556213827233
6550b9f89408334c116790b4b7ab05f4	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987700963920761
e69514f685a76181966a13ac61ca5a22	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.965273887027995
317d9ed21e162ffbb796d55e108f22aa	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.971534567984184
b517e44d76d4994a3b8c2d49001aa9e8	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984145127410932
ff8eaebda2abb876a589b6e257daa241	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.933150940755108
024dd15cb7ed05dc9312128319b862bc	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.948027372514958
4afcc04caeb3ed6dd0b6fa6b8b4ee1c8	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987507980329591
d0b09fd351935971c73732400670eeaa	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.908286293707528
db9180931189f4927a9d6951c02f42e1	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98315046633339
0ededf9b5b09653c1b9d771de9e7d7d5	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987799288123564
5e693792eeae78c5ce51ef934bc46583	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.982779646890103
6438d93f8cd495a91717eded0e7a5dbf	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.982005312756299
32074685ed1f6ba7288e57a2e3c71546	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986198213642773
3b657acf2abbb97a11f25cf6b9514b82	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986460844510341
febe8ef48532f2b5aa7428e06cc3c6b0	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986198213669667
7cca10f0e8ac4bb6dbcfbeb174244651	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.982950497147577
61a604c457bd57a4502d23344f605944	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.987470826989848
970dab85c83d6561957a7f8c6b639f91	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.985743169394261
fe5cc4097d80b28f5f4c5de80f73130e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.93363679364588
1aaee000ac4ecf20953b64399967f968	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.939592383467053
d4b42fca03275543a90f1f035d1a72e1	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.91652472361971
48da4653f9a17380d26f92c648244de2	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.966732776699138
4ac228654076673f0d94d9fb2ab33bb6	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952342873639505
1c5140935573edf70c08f9b8cd77635e	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.952275527129216
5332c7515a71e3b73048641ae3f59397	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.983221332197743
cbbacf00c9ee6812c759255a45bfabcf	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.919227455691304
e9fea22fed1d3a87af1ee708bc9caa5a	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.938277599408434
8eb37866862d52eb62ef100798685e63	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.984977860740706
9393a6474711d8b0f6cc46f09175f438	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.986252242543787
e089fa005a82390c9dfdc30ac05060fb	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98760882778803
9021ecaabd3d4fae6d73c096d370e2d0	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.959016105425372
c712df90d7d48dba17b4e6cfde701ee6	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.945074398725198
e542a5fb2a5e5432c18acd80f7f2cdbc	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98184291872255
3bfe835845582accffa6d1017aac0854	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.935763565308337
4b6a9b87e794e746a6ef345ce84c5cdb	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.983087454160768
da4e30887182195176e64cb05a7d6eab	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.98499886757075
6bef7ff3d53f93d1f24f242ba64e924f	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.969769855756918
37310384dfa945b1e8a121107a6597b7	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.916398800507089
a1113570118efa1d003962ae2315ac43	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.958471054847027
597f9b828dd1f9ec0153bab9ce338e33	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.94618051173749
62eff3ef9d448a9d98322e383bfde7df	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.954597927754318
c89e3f76e2d186e176a943b329e6cf16	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.901364917914762
7f8680d45b2bfe963d4723b54662a771	d__Eukaryota(Metazoa);p__Arthropoda;c__Chilopoda;o__UKN_Chilopoda;f__UKN_Chilopoda;g__Lithobius;s__Lithobius_forficatus	0.945104667921922
